# Temp(K)	Pressure(MPa)	Experimental(mW/m*K)	NIST(mW/m*K)	Model(mW/m*K)
3.085620000000000118e+02	3.309799999999999898e+01	7.829999999999999716e+01	7.819030000000000769e+01	7.837535294973544353e+01
3.084220000000000255e+02	3.652000000000000313e+01	8.210000000000000853e+01	8.207680000000000575e+01	8.248929780423279112e+01
3.082149999999999750e+02	3.991100000000000136e+01	8.609999999999999432e+01	8.574809999999999377e+01	8.549756234126988375e+01
3.088210000000000264e+02	4.308200000000000074e+01	8.930000000000001137e+01	8.889050000000000296e+01	8.947559417989420183e+01
3.087019999999999982e+02	4.672699999999999676e+01	9.310000000000000853e+01	9.249499999999999034e+01	9.311617293650805038e+01
3.086200000000000045e+02	5.012599999999999767e+01	9.640000000000000568e+01	9.572580000000000666e+01	9.627710628306873275e+01
3.085849999999999795e+02	5.347599999999999909e+01	9.970000000000000284e+01	9.879680000000000462e+01	9.952885206349202463e+01
3.084540000000000077e+02	5.700900000000000034e+01	1.030000000000000000e+02	1.019560000000000031e+02	1.032217598941798400e+02
3.083949999999999818e+02	6.053099999999999881e+01	1.063000000000000114e+02	1.050009999999999906e+02	1.060127687830687080e+02
3.083639999999999759e+02	6.407800000000000296e+01	1.092999999999999972e+02	1.079800000000000040e+02	1.096515544047617965e+02
3.122060000000000173e+02	6.667600000000000193e+01	1.106000000000000085e+02	1.092329999999999899e+02	1.105671700396824377e+02
3.084669999999999845e+02	6.741500000000000625e+01	1.125000000000000000e+02	1.106830000000000069e+02	1.121698208730157518e+02
1.985759999999999934e+02	4.567999999999999616e+00	3.611000000000000654e+01	3.612599999999999767e+01	4.004401595238098110e+01
1.982429999999999950e+02	4.567999999999999616e+00	3.639999999999999858e+01	3.640569999999999595e+01	4.004401595238098110e+01
1.979569999999999936e+02	4.568999999999999950e+00	3.665999999999999659e+01	3.667479999999999762e+01	4.479112126984124842e+01
1.976229999999999905e+02	4.567999999999999616e+00	3.688000000000000256e+01	3.698239999999999839e+01	4.592105698412697024e+01
1.985459999999999923e+02	4.860000000000000320e+00	4.012999999999999545e+01	4.029080000000000439e+01	4.007051039682541926e+01
1.983209999999999980e+02	4.860000000000000320e+00	4.052000000000000313e+01	4.063530000000000086e+01	4.007051039682541926e+01
1.979470000000000027e+02	4.860999999999999766e+00	4.066999999999999460e+01	4.127479999999999905e+01	4.481761571428568658e+01
1.977369999999999948e+02	4.860999999999999766e+00	4.064999999999999858e+01	4.165279999999999916e+01	4.520212142857139526e+01
1.980589999999999975e+02	5.049000000000000377e+00	4.489000000000000057e+01	4.528479999999999706e+01	4.308510112433869210e+01
1.977690000000000055e+02	5.049000000000000377e+00	4.497999999999999687e+01	4.609980000000000189e+01	4.856330551587301869e+01
1.975999999999999943e+02	5.049000000000000377e+00	4.524000000000000199e+01	4.661430000000000007e+01	4.887681694444444958e+01
1.973609999999999900e+02	5.049000000000000377e+00	4.517999999999999972e+01	4.739880000000000138e+01	4.906600472222223175e+01
1.979279999999999973e+02	5.171999999999999709e+00	4.843999999999999773e+01	4.940139999999999532e+01	5.105026932539686868e+01
1.977110000000000127e+02	5.171999999999999709e+00	4.906000000000000227e+01	5.028229999999999933e+01	5.095163115079368765e+01
1.975420000000000016e+02	5.171999999999999709e+00	4.971999999999999886e+01	5.102479999999999905e+01	5.153365019841273664e+01
1.973230000000000075e+02	5.171999999999999709e+00	4.996000000000000085e+01	5.207090000000000174e+01	5.153365019841273664e+01
1.978969999999999914e+02	5.229000000000000092e+00	5.060000000000000142e+01	5.160800000000000409e+01	5.162588876984131048e+01
1.977330000000000041e+02	5.229000000000000092e+00	5.104999999999999716e+01	5.238969999999999771e+01	5.143467226190479380e+01
1.975490000000000066e+02	5.230000000000000426e+00	5.193999999999999773e+01	5.337910000000000110e+01	5.200692242063495030e+01
1.973669999999999902e+02	5.229000000000000092e+00	5.249000000000000199e+01	5.435170000000000101e+01	5.200692242063495030e+01
1.977690000000000055e+02	5.328000000000000291e+00	5.376999999999999602e+01	5.657999999999999829e+01	5.525249178571429098e+01
1.976370000000000005e+02	5.328000000000000291e+00	5.437999999999999545e+01	5.744219999999999970e+01	5.547772503968253943e+01
1.974240000000000066e+02	5.328999999999999737e+00	5.510000000000000142e+01	5.899920000000000186e+01	5.547736837301588508e+01
1.973180000000000121e+02	5.328000000000000291e+00	5.535000000000000142e+01	5.974929999999999808e+01	5.547736837301588508e+01
1.978940000000000055e+02	5.407000000000000028e+00	5.720000000000000284e+01	5.961659999999999826e+01	5.651434543650790232e+01
1.977110000000000127e+02	5.408000000000000362e+00	5.796000000000000085e+01	6.102040000000000219e+01	5.625926948412695339e+01
1.975600000000000023e+02	5.408000000000000362e+00	5.853999999999999915e+01	6.220700000000000074e+01	5.657713075396823399e+01
1.973959999999999866e+02	5.407000000000000028e+00	5.971000000000000085e+01	6.350849999999999795e+01	5.657713075396823399e+01
1.981150000000000091e+02	5.500000000000000000e+00	6.126999999999999602e+01	6.254899999999999238e+01	5.430858599206349879e+01
1.979139999999999873e+02	5.500000000000000000e+00	6.185999999999999943e+01	6.404799999999998761e+01	5.847234710317454187e+01
1.978290000000000077e+02	5.500000000000000000e+00	6.256000000000000227e+01	6.469469999999999743e+01	5.870570543650787698e+01
1.975970000000000084e+02	5.498999999999999666e+00	6.300999999999999801e+01	6.642530000000000712e+01	5.832651908730153423e+01
1.982259999999999991e+02	5.692000000000000171e+00	6.875000000000000000e+01	6.827229999999998711e+01	5.932413253968248057e+01
1.980529999999999973e+02	5.692000000000000171e+00	6.920999999999999375e+01	6.898559999999999093e+01	5.920463698412692111e+01
1.978820000000000050e+02	5.692000000000000171e+00	6.918999999999999773e+01	6.961290000000001044e+01	6.173366142857135941e+01
1.976779999999999973e+02	5.692999999999999616e+00	7.018000000000000682e+01	7.026169999999999050e+01	6.138642436507929290e+01
1.984739999999999895e+02	5.964999999999999858e+00	7.159000000000000341e+01	6.949560000000001025e+01	6.950377182539683929e+01
1.982750000000000057e+02	5.966000000000000192e+00	7.175000000000000000e+01	6.977679999999999438e+01	6.944847182539685093e+01
1.980699999999999932e+02	5.966000000000000192e+00	7.203000000000000114e+01	7.003439999999999088e+01	6.941500515873016752e+01
1.979039999999999964e+02	5.966999999999999638e+00	7.253000000000000114e+01	7.022960000000000491e+01	6.903316626984127424e+01
1.984710000000000036e+02	6.570999999999999730e+00	7.406000000000000227e+01	7.180180000000000007e+01	7.475081007936505273e+01
1.982899999999999920e+02	6.570999999999999730e+00	7.371999999999999886e+01	7.207330000000000325e+01	7.475081007936505273e+01
1.980229999999999961e+02	6.572000000000000064e+00	7.423999999999999488e+01	7.248160000000000025e+01	7.464091063492058709e+01
1.979430000000000121e+02	6.570999999999999730e+00	7.434999999999999432e+01	7.259790000000000987e+01	7.443622174603169128e+01
1.986500000000000057e+02	7.445000000000000284e+00	7.703000000000000114e+01	7.587399999999999523e+01	7.712004653439151980e+01
1.983060000000000116e+02	7.445999999999999730e+00	7.759000000000000341e+01	7.636740000000000350e+01	7.708650764550264967e+01
1.979170000000000016e+02	7.447000000000000064e+00	7.757999999999999829e+01	7.692570000000000618e+01	7.682807328042325423e+01
1.976719999999999970e+02	7.447000000000000064e+00	7.821999999999999886e+01	7.727499999999999147e+01	7.660371216931214633e+01
1.989979999999999905e+02	8.898999999999999133e+00	8.201999999999999602e+01	8.136679999999999779e+01	8.086032001322753615e+01
1.985860000000000127e+02	8.898999999999999133e+00	8.243000000000000682e+01	8.187850000000000250e+01	8.086032001322753615e+01
1.981339999999999861e+02	8.900000000000000355e+00	8.295000000000000284e+01	8.244460000000000832e+01	8.074343667989418805e+01
1.978590000000000089e+02	8.900000000000000355e+00	8.331000000000000227e+01	8.278729999999998768e+01	8.043887398148149259e+01
1.993820000000000050e+02	1.117999999999999972e+01	8.842999999999999261e+01	8.814130000000000109e+01	8.693154015873014373e+01
1.988499999999999943e+02	1.117999999999999972e+01	8.894000000000001194e+01	8.871669999999998879e+01	8.712859849206348883e+01
1.986399999999999864e+02	1.117999999999999972e+01	8.920999999999999375e+01	8.894440000000000168e+01	8.742489626984125550e+01
1.981589999999999918e+02	1.117999999999999972e+01	8.973000000000000398e+01	8.946709999999998786e+01	8.735561293650792436e+01
1.992330000000000041e+02	1.445100000000000051e+01	9.632000000000000739e+01	9.631850000000000023e+01	9.328251769841264718e+01
1.988290000000000077e+02	1.444899999999999984e+01	9.668999999999999773e+01	9.670459999999999923e+01	9.326726769841263831e+01
1.985130000000000052e+02	1.444899999999999984e+01	9.701000000000000512e+01	9.701089999999999236e+01	9.357841547619041478e+01
1.979850000000000136e+02	1.445199999999999996e+01	9.735999999999999943e+01	9.753079999999999927e+01	9.366252103174596755e+01
1.996469999999999914e+02	1.922299999999999898e+01	1.055900000000000034e+02	1.052369999999999948e+02	1.036870770899471665e+02
1.991709999999999923e+02	1.922100000000000009e+01	1.057300000000000040e+02	1.056509999999999962e+02	1.038823928835979729e+02
1.987659999999999911e+02	1.921699999999999875e+01	1.057699999999999960e+02	1.060010000000000048e+02	1.038823928835979729e+02
1.985209999999999866e+02	1.921399999999999864e+01	1.067500000000000000e+02	1.062120000000000033e+02	1.039069762169313123e+02
2.008600000000000136e+02	2.607300000000000040e+01	1.145499999999999972e+02	1.150840000000000032e+02	1.121304101587301858e+02
2.003580000000000041e+02	2.607300000000000040e+01	1.150299999999999869e+02	1.154889999999999901e+02	1.121304101587301858e+02
1.999420000000000073e+02	2.607000000000000028e+01	1.154599999999999937e+02	1.158219999999999885e+02	1.125331683333333785e+02
1.995159999999999911e+02	2.606700000000000017e+01	1.155199999999999960e+02	1.161640000000000015e+02	1.125331683333333785e+02
2.011409999999999911e+02	3.526700000000000301e+01	1.266899999999999977e+02	1.269949999999999903e+02	1.213486561904761345e+02
2.006419999999999959e+02	3.526500000000000057e+01	1.273299999999999983e+02	1.273749999999999858e+02	1.213486561904761345e+02
2.002110000000000127e+02	3.526299999999999812e+01	1.276299999999999955e+02	1.277040000000000077e+02	1.220402406349205506e+02
1.997249999999999943e+02	3.526299999999999812e+01	1.277899999999999920e+02	1.280790000000000077e+02	1.222318367460316892e+02
2.008849999999999909e+02	4.724699999999999989e+01	1.407800000000000011e+02	1.406590000000000202e+02	1.356136055952378570e+02
2.003669999999999902e+02	4.724399999999999977e+01	1.414099999999999966e+02	1.410409999999999968e+02	1.356136055952378570e+02
1.999890000000000043e+02	4.724000000000000199e+01	1.413799999999999955e+02	1.413180000000000121e+02	1.363960008730155948e+02
1.996800000000000068e+02	4.723799999999999955e+01	1.417400000000000091e+02	1.415469999999999970e+02	1.363960008730155948e+02
2.011639999999999873e+02	6.261899999999999977e+01	1.562500000000000000e+02	1.555439999999999827e+02	1.547878478571428218e+02
2.006870000000000118e+02	6.261899999999999977e+01	1.566800000000000068e+02	1.558909999999999911e+02	1.547878478571428218e+02
