# Temp(K)	Pressure(MPa)	Experimental(mW/m*K)	NIST(mW/m*K)	Model(mW/m*K)
1.342589999999999861e+02	6.792799999999999727e+01	2.206700000000000159e+02	2.201630000000000109e+02	2.207075993753008731e+02
1.555149999999999864e+02	1.600000000000000089e+00	1.217899999999999920e+02	1.219369999999999976e+02	1.348160246091619854e+02
1.550800000000000125e+02	1.598999999999999977e+00	1.225999999999999943e+02	1.225999999999999943e+02	1.354158792368533568e+02
1.547110000000000127e+02	1.598000000000000087e+00	1.230600000000000023e+02	1.231610000000000014e+02	1.359232221063045358e+02
1.543389999999999986e+02	1.594999999999999973e+00	1.234399999999999977e+02	1.237210000000000036e+02	1.364311881566914337e+02
1.553149999999999977e+02	6.756999999999999673e+00	1.319299999999999784e+02	1.320669999999999789e+02	1.409643339495327723e+02
1.548779999999999859e+02	6.754999999999999893e+00	1.326299999999999955e+02	1.326469999999999914e+02	1.415483353342660848e+02
1.545649999999999977e+02	6.753999999999999559e+00	1.329399999999999977e+02	1.330620000000000118e+02	1.419660657979697476e+02
1.542230000000000132e+02	6.756999999999999673e+00	1.331800000000000068e+02	1.335229999999999961e+02	1.424260921956626191e+02
1.554840000000000089e+02	1.457699999999999996e+01	1.439900000000000091e+02	1.438260000000000218e+02	1.494845084224947414e+02
1.551320000000000050e+02	1.457600000000000051e+01	1.444400000000000261e+02	1.442450000000000045e+02	1.499358749942205691e+02
1.547969999999999970e+02	1.457499999999999929e+01	1.448700000000000045e+02	1.446440000000000055e+02	1.503643617601213691e+02
1.544910000000000139e+02	1.457900000000000063e+01	1.451999999999999886e+02	1.450150000000000148e+02	1.507602769154601958e+02
1.555949999999999989e+02	2.531599999999999895e+01	1.579299999999999784e+02	1.573269999999999982e+02	1.610362889008252409e+02
1.552390000000000043e+02	2.531400000000000006e+01	1.582899999999999920e+02	1.577139999999999986e+02	1.614637471015540200e+02
1.549660000000000082e+02	2.530999999999999872e+01	1.586700000000000159e+02	1.580090000000000146e+02	1.617881509529279356e+02
1.545860000000000127e+02	2.531800000000000139e+01	1.588900000000000148e+02	1.584369999999999834e+02	1.622530507457660747e+02
1.557239999999999895e+02	3.600099999999999767e+01	1.695200000000000102e+02	1.689650000000000034e+02	1.721512595720506056e+02
1.554019999999999868e+02	3.600099999999999767e+01	1.699600000000000080e+02	1.693000000000000114e+02	1.725147223169461768e+02
1.549759999999999991e+02	3.599699999999999989e+01	1.705600000000000023e+02	1.697400000000000091e+02	1.729900200267471746e+02
1.547549999999999955e+02	3.597800000000000153e+01	1.709300000000000068e+02	1.699509999999999934e+02	1.732185273918989878e+02
1.555629999999999882e+02	4.663700000000000045e+01	1.807999999999999829e+02	1.797479999999999905e+02	1.831679569982527482e+02
1.552280000000000086e+02	4.663100000000000023e+01	1.809399999999999977e+02	1.800789999999999793e+02	1.835131627177386235e+02
1.548899999999999864e+02	4.662599999999999767e+01	1.814799999999999898e+02	1.804149999999999920e+02	1.838615192213549960e+02
1.545699999999999932e+02	4.662599999999999767e+01	1.818500000000000227e+02	1.807379999999999995e+02	1.841951075961704873e+02
1.554190000000000111e+02	5.692999999999999972e+01	1.905999999999999943e+02	1.894319999999999879e+02	1.934404049188978547e+02
1.549799999999999898e+02	5.692699999999999960e+01	1.907899999999999920e+02	1.898600000000000136e+02	1.938634462305660691e+02
1.546810000000000116e+02	5.692099999999999937e+01	1.911799999999999784e+02	1.901490000000000009e+02	1.941467956312429806e+02
1.544199999999999875e+02	5.691899999999999693e+01	1.915399999999999920e+02	1.904039999999999964e+02	1.943966049850096454e+02
1.551510000000000105e+02	6.702700000000000102e+01	1.994600000000000080e+02	1.985260000000000105e+02	2.032717503988618830e+02
1.548839999999999861e+02	6.702800000000000580e+01	1.994199999999999875e+02	1.987839999999999918e+02	2.035112939364954627e+02
1.545639999999999930e+02	6.703499999999999659e+01	2.001299999999999955e+02	1.990979999999999848e+02	2.038029173167046793e+02
1.542340000000000089e+02	6.704300000000000637e+01	2.003700000000000045e+02	1.994239999999999782e+02	2.041033788726455214e+02
1.641510000000000105e+02	1.657000000000000028e+00	2.141000000000000014e+01	2.143240000000000123e+01	1.226021038212455778e+02
1.752259999999999991e+02	4.615999999999999659e+00	9.976999999999999602e+01	9.942270000000000607e+01	1.096916957525648115e+02
1.747849999999999966e+02	4.615999999999999659e+00	1.004300000000000068e+02	1.001029999999999944e+02	1.103691036245032535e+02
1.744070000000000107e+02	4.615000000000000213e+00	1.010699999999999932e+02	1.006810000000000116e+02	1.109470711919673249e+02
1.740209999999999866e+02	4.615999999999999659e+00	1.012900000000000063e+02	1.012750000000000057e+02	1.115385324929495141e+02
1.753600000000000136e+02	1.271000000000000085e+01	1.173599999999999994e+02	1.177789999999999964e+02	1.197860958021342128e+02
1.750200000000000102e+02	1.270800000000000018e+01	1.176899999999999977e+02	1.181610000000000014e+02	1.170547432448731797e+02
1.745339999999999918e+02	1.270500000000000007e+01	1.181799999999999926e+02	1.187079999999999984e+02	1.177934721350277982e+02
1.740879999999999939e+02	1.271199999999999974e+01	1.186200000000000045e+02	1.192289999999999992e+02	1.184823547485792972e+02
1.756529999999999916e+02	1.972400000000000020e+01	1.283199999999999932e+02	1.287880000000000109e+02	1.253253991341530877e+02
1.751779999999999973e+02	1.972200000000000131e+01	1.290100000000000193e+02	1.292729999999999961e+02	1.260252258992334191e+02
1.747930000000000064e+02	1.971999999999999886e+01	1.295699999999999932e+02	1.296670000000000016e+02	1.265904314691126444e+02
1.743569999999999993e+02	1.972400000000000020e+01	1.298000000000000114e+02	1.301219999999999857e+02	1.272369506836285495e+02
1.757189999999999941e+02	2.645700000000000074e+01	1.377199999999999989e+02	1.379070000000000107e+02	1.339041101637193947e+02
1.753799999999999955e+02	2.645499999999999829e+01	1.381100000000000136e+02	1.382340000000000089e+02	1.343852927426499662e+02
1.749240000000000066e+02	2.644999999999999929e+01	1.386100000000000136e+02	1.386709999999999923e+02	1.350279460342591165e+02
1.745699999999999932e+02	2.644600000000000151e+01	1.387899999999999920e+02	1.390120000000000005e+02	1.355253870002653116e+02
1.755579999999999927e+02	3.380100000000000193e+01	1.470099999999999909e+02	1.469519999999999982e+02	1.433700913813200657e+02
1.751630000000000109e+02	3.379599999999999937e+01	1.474300000000000068e+02	1.473160000000000025e+02	1.439039499118673291e+02
1.748129999999999882e+02	3.379200000000000159e+01	1.477299999999999898e+02	1.476389999999999816e+02	1.443763324057630086e+02
1.744830000000000041e+02	3.379399999999999693e+01	1.482700000000000102e+02	1.479509999999999934e+02	1.448278165291113453e+02
1.758199999999999932e+02	4.129099999999999682e+01	1.552199999999999989e+02	1.549710000000000036e+02	1.522115653934748423e+02
1.753379999999999939e+02	4.128799999999999670e+01	1.557300000000000182e+02	1.554050000000000011e+02	1.528394426058332556e+02
1.750610000000000070e+02	4.128499999999999659e+01	1.560799999999999841e+02	1.556539999999999964e+02	1.531977679525755320e+02
1.746539999999999964e+02	4.127600000000000335e+01	1.565300000000000011e+02	1.560159999999999911e+02	1.537174611529507331e+02
1.757050000000000125e+02	4.814800000000000324e+01	1.625999999999999943e+02	1.621170000000000186e+02	1.605713123191992224e+02
1.753050000000000068e+02	4.814900000000000091e+01	1.629099999999999966e+02	1.624740000000000180e+02	1.610746479292374431e+02
1.747880000000000109e+02	4.814200000000000301e+01	1.633199999999999932e+02	1.629299999999999784e+02	1.617132439055262694e+02
1.745960000000000036e+02	4.814500000000000313e+01	1.634799999999999898e+02	1.631049999999999898e+02	1.619563553531008040e+02
1.755469999999999970e+02	5.506099999999999994e+01	1.695900000000000034e+02	1.689689999999999941e+02	1.688360462793122281e+02
1.750509999999999877e+02	5.506199999999999761e+01	1.699300000000000068e+02	1.694060000000000059e+02	1.694318666812343110e+02
1.747040000000000077e+02	5.505799999999999983e+01	1.706399999999999864e+02	1.697079999999999984e+02	1.698419496216400262e+02
1.744389999999999930e+02	5.505100000000000193e+01	1.709099999999999966e+02	1.699360000000000070e+02	1.701498731131135287e+02
1.753859999999999957e+02	6.163700000000000045e+01	1.758299999999999841e+02	1.752040000000000077e+02	1.765065678431104459e+02
1.750169999999999959e+02	6.164200000000000301e+01	1.763599999999999852e+02	1.755289999999999964e+02	1.769350985884031786e+02
1.746589999999999918e+02	6.163700000000000045e+01	1.765699999999999932e+02	1.758369999999999891e+02	1.773386068356458622e+02
1.742729999999999961e+02	6.164099999999999824e+01	1.770200000000000102e+02	1.761790000000000020e+02	1.777828332475007755e+02
1.754850000000000136e+02	6.836299999999999955e+01	1.819499999999999886e+02	1.811099999999999852e+02	1.838569247167195897e+02
1.752040000000000077e+02	6.835999999999999943e+01	1.822400000000000091e+02	1.813500000000000227e+02	1.841611776322478136e+02
1.748040000000000020e+02	6.837500000000000000e+01	1.823500000000000227e+02	1.817079999999999984e+02	1.846140392058931639e+02
1.745060000000000002e+02	6.837900000000000489e+01	1.826399999999999864e+02	1.819699999999999989e+02	1.849425855642911927e+02
9.676000000000000512e+01	1.013249999999999984e-01	1.025500000000000078e+01	2.038170000000000073e+02	1.990137266322165885e+02
1.885999999999999943e+02	4.549999999999999822e+00	9.109999999999999432e+01	7.685370000000000346e+01	8.357185351287040476e+01
1.885999999999999943e+02	4.559999999999999609e+00	9.370000000000000284e+01	7.690389999999999304e+01	8.358653931593991615e+01
1.885999999999999943e+02	4.570000000000000284e+00	9.898000000000000398e+01	7.695539999999999736e+01	8.360122469651167876e+01
1.885999999999999943e+02	5.990000000000000213e+00	9.411999999999999034e+01	8.429059999999999775e+01	8.568225894226185346e+01
1.884000000000000057e+02	5.990000000000000213e+00	9.324000000000000909e+01	8.455469999999999686e+01	8.602406758740650616e+01
1.884000000000000057e+02	5.990000000000000213e+00	9.457999999999999829e+01	8.455469999999999686e+01	8.602406758740650616e+01
1.884000000000000057e+02	5.990000000000000213e+00	9.395000000000000284e+01	8.455469999999999686e+01	8.451125671530596151e+01
1.884000000000000057e+02	7.940000000000000391e+00	9.479000000000000625e+01	9.158589999999999520e+01	8.739991370683583227e+01
1.884000000000000057e+02	7.940000000000000391e+00	9.461999999999999034e+01	9.158589999999999520e+01	8.739991370683583227e+01
1.881999999999999886e+02	1.009999999999999964e+01	9.743000000000000682e+01	9.780209999999999582e+01	9.091946782266882110e+01
1.881999999999999886e+02	1.009999999999999964e+01	9.712999999999999545e+01	9.780209999999999582e+01	9.091946782266882110e+01
1.881999999999999886e+02	1.009999999999999964e+01	9.814000000000000057e+01	9.780209999999999582e+01	9.091946782266882110e+01
1.879000000000000057e+02	1.108000000000000007e+01	1.002999999999999972e+02	1.004879999999999995e+02	9.286083280636327686e+01
1.879000000000000057e+02	1.108000000000000007e+01	9.906000000000000227e+01	1.004879999999999995e+02	9.286083280636327686e+01
1.885999999999999943e+02	1.491999999999999993e+01	1.060000000000000000e+02	1.077920000000000016e+02	9.726044340355576878e+01
1.885999999999999943e+02	1.491999999999999993e+01	1.040000000000000000e+02	1.077920000000000016e+02	9.726044340355576878e+01
1.885999999999999943e+02	1.953000000000000114e+01	1.136000000000000085e+02	1.158100000000000023e+02	1.038751665224845908e+02
1.885999999999999943e+02	1.953000000000000114e+01	1.117999999999999972e+02	1.158100000000000023e+02	1.038751665224845908e+02
1.889000000000000057e+02	1.962000000000000099e+01	1.126000000000000085e+02	1.156790000000000020e+02	1.035140501782944398e+02
1.889000000000000057e+02	1.962000000000000099e+01	1.112999999999999972e+02	1.156790000000000020e+02	1.035140501782944398e+02
1.879000000000000057e+02	2.069999999999999929e+01	1.155000000000000000e+02	1.182990000000000066e+02	1.066703241295602425e+02
1.879000000000000057e+02	2.089000000000000057e+01	1.145000000000000000e+02	1.185919999999999987e+02	1.069386991521815276e+02
1.879000000000000057e+02	2.089000000000000057e+01	1.137999999999999972e+02	1.185919999999999987e+02	1.069386991521815276e+02
1.884000000000000057e+02	2.962999999999999901e+01	1.275000000000000000e+02	1.303479999999999848e+02	1.183286054194935843e+02
1.884000000000000057e+02	2.973000000000000043e+01	1.267000000000000028e+02	1.304759999999999991e+02	1.184660913554807280e+02
1.884000000000000057e+02	2.973000000000000043e+01	1.275000000000000000e+02	1.304759999999999991e+02	1.184660913554807280e+02
1.881999999999999886e+02	3.932999999999999829e+01	1.381999999999999886e+02	1.420699999999999932e+02	1.317400800809683687e+02
1.881999999999999886e+02	3.953999999999999915e+01	1.380000000000000000e+02	1.423040000000000020e+02	1.320188580459427783e+02
1.879000000000000057e+02	4.718999999999999773e+01	1.474000000000000057e+02	1.507280000000000086e+02	1.424541836330160436e+02
1.879000000000000057e+02	4.718999999999999773e+01	1.455000000000000000e+02	1.507280000000000086e+02	1.424541836330160436e+02
1.879000000000000057e+02	4.914000000000000057e+01	1.491000000000000227e+02	1.527159999999999798e+02	1.449583173714328268e+02
1.829000000000000057e+02	3.689999999999999947e+00	8.747000000000001307e+01	8.171779999999999688e+01	9.059354850558068506e+01
1.829000000000000057e+02	3.689999999999999947e+00	8.856000000000000227e+01	8.171779999999999688e+01	9.059354850558068506e+01
1.829000000000000057e+02	7.459999999999999964e+00	9.665999999999999659e+01	9.707219999999999516e+01	9.603622490100494247e+01
1.831999999999999886e+02	7.459999999999999964e+00	9.862000000000000455e+01	9.667960000000000775e+01	9.553384991655352110e+01
1.835000000000000000e+02	1.000999999999999979e+01	1.050999999999999943e+02	1.029240000000000066e+02	9.868652206088668777e+01
1.835000000000000000e+02	1.000999999999999979e+01	1.022999999999999972e+02	1.029240000000000066e+02	9.868652206088668777e+01
1.835000000000000000e+02	1.491999999999999993e+01	1.125000000000000000e+02	1.129420000000000073e+02	1.056400518047110211e+02
1.835000000000000000e+02	1.491999999999999993e+01	1.117999999999999972e+02	1.129420000000000073e+02	1.056400518047110211e+02
1.836999999999999886e+02	1.971999999999999886e+01	1.189000000000000057e+02	1.207519999999999953e+02	1.120122807583863676e+02
1.836999999999999886e+02	1.971999999999999886e+01	1.200999999999999943e+02	1.207519999999999953e+02	1.120122807583863676e+02
1.835000000000000000e+02	2.953000000000000114e+01	1.317000000000000171e+02	1.345379999999999825e+02	1.256621226195026964e+02
1.835000000000000000e+02	2.953000000000000114e+01	1.333000000000000114e+02	1.345379999999999825e+02	1.256621226195026964e+02
1.835000000000000000e+02	3.972999999999999687e+01	1.426999999999999886e+02	1.464930000000000234e+02	1.390473079738262641e+02
1.831999999999999886e+02	4.914000000000000057e+01	1.526999999999999886e+02	1.566119999999999948e+02	1.513659401972993521e+02
1.831999999999999886e+02	4.914000000000000057e+01	1.515000000000000000e+02	1.566119999999999948e+02	1.513659401972993521e+02
1.764000000000000057e+02	3.830000000000000071e+00	1.004000000000000057e+02	9.480760000000000787e+01	1.016618468110477238e+02
1.764000000000000057e+02	3.830000000000000071e+00	9.940000000000000568e+01	9.480760000000000787e+01	1.016618468110477238e+02
1.766999999999999886e+02	5.009999999999999787e+00	1.025999999999999943e+02	9.841089999999999804e+01	1.041916139219231354e+02
1.766999999999999886e+02	5.009999999999999787e+00	1.020000000000000000e+02	9.841089999999999804e+01	1.041916139219231354e+02
1.770000000000000000e+02	6.240000000000000213e+00	1.053999999999999915e+02	1.016230000000000047e+02	1.054080774770107496e+02
1.775000000000000000e+02	7.950000000000000178e+00	1.088999999999999915e+02	1.053790000000000049e+02	1.069657732080611368e+02
1.766999999999999886e+02	7.950000000000000178e+00	1.080000000000000000e+02	1.064090000000000060e+02	1.082273117704287699e+02
1.770000000000000000e+02	1.006000000000000050e+01	1.126000000000000085e+02	1.107349999999999994e+02	1.106334781442560882e+02
1.775000000000000000e+02	1.167999999999999972e+01	1.164000000000000057e+02	1.134119999999999919e+02	1.120562238855413284e+02
1.775000000000000000e+02	1.167999999999999972e+01	1.152999999999999972e+02	1.134119999999999919e+02	1.120562238855413284e+02
1.765000000000000000e+02	1.971999999999999886e+01	1.272999999999999972e+02	1.279170000000000016e+02	1.243085747358757089e+02
1.765000000000000000e+02	1.971999999999999886e+01	1.290000000000000000e+02	1.279170000000000016e+02	1.243085747358757089e+02
1.765000000000000000e+02	2.953000000000000114e+01	1.405999999999999943e+02	1.410039999999999907e+02	1.369961076906259905e+02
1.766999999999999886e+02	3.918999999999999773e+01	1.501000000000000227e+02	1.519199999999999875e+02	1.488216194008232378e+02
1.766999999999999886e+02	3.918999999999999773e+01	1.491000000000000227e+02	1.519199999999999875e+02	1.488216194008232378e+02
1.770000000000000000e+02	4.879999999999999716e+01	1.580000000000000000e+02	1.616189999999999998e+02	1.600925921821474844e+02
1.770000000000000000e+02	4.879999999999999716e+01	1.590000000000000000e+02	1.616189999999999998e+02	1.600925921821474844e+02
1.650000000000000000e+02	3.589999999999999858e+00	1.247000000000000028e+02	1.121439999999999912e+02	1.204063034097723204e+02
1.655000000000000000e+02	3.589999999999999858e+00	1.250000000000000000e+02	1.113920000000000101e+02	1.196554289362412504e+02
1.641999999999999886e+02	5.200000000000000178e+00	1.260999999999999943e+02	1.170100000000000051e+02	1.236677972415695592e+02
1.650000000000000000e+02	5.400000000000000355e+00	1.267999999999999972e+02	1.163259999999999934e+02	1.227384242971903916e+02
1.653000000000000114e+02	7.950000000000000178e+00	1.313000000000000114e+02	1.211109999999999900e+02	1.255603013493125815e+02
1.646999999999999886e+02	9.710000000000000853e+00	1.342000000000000171e+02	1.250989999999999895e+02	1.286700384884617563e+02
